iteration,chain,prob_detect,prob_transmission,R0_other,detect_dispersion,init_infs,chg_pnt,sex_trans_red,sex_trans_red_post_WHO
398,1,0.8724211853269053,0.16133103662968173,0.06146836931937888,976.4923291074053,0.17761262564047517,159.17395882983016,0.2711912783924986,0.2568878436463484
399,1,0.7720433551948177,0.13916335972648333,0.025018561302799395,683.9184861118752,0.2342874078577131,140.09077227839674,0.028606683019982634,0.30645106073272466
400,1,0.5979371913057849,0.16939855352285096,0.02141123603063116,1075.8418233848724,0.21010424302441938,155.4247058181342,0.19635268055769056,0.22739995304742763
401,1,0.5770856443277741,0.1551250613169061,0.036384692218359216,245.40405958387672,0.1735560635424566,148.6160798300877,0.07588962755458431,0.2237696014602218
402,1,0.7106906167486299,0.1316593761799801,0.04130819068328193,1694.2603606223622,0.09322499979885834,184.38276885135375,0.018885297701065687,0.15688351041659912
403,1,0.6404460892810879,0.15793259422679942,0.04019164124954617,1248.6584451536523,0.20338416139607174,158.3165372411697,0.12091406110097311,0.3297422571793974
404,1,0.8724509224286146,0.16695734914791216,0.02366237258584633,723.5614959998195,0.10448756784674469,143.34179596945853,0.24376475074280374,0.16897709472560682
405,1,0.9693340487893483,0.15250028223384304,0.03604350972546723,2072.7657646161397,0.16218349741907098,155.74646388387296,0.33535287141927844,0.1250959066025135
406,1,0.6556602489906476,0.1617607320991802,0.0563946585311818,2136.2055049982864,0.19472646059358564,155.63239051657797,0.2096639996228311,0.16191796113382625
407,1,0.796708297414273,0.19508670072451,0.009437871665091226,1204.9538894335587,0.16645066863204652,140.1627774952425,0.3691189196074599,0.10772563375549149
408,1,0.48181298297762704,0.15687612182523383,0.032178329150445086,1236.4143017861197,0.14389491091796394,145.28968009938296,0.026711625135501266,0.141381376164415
409,1,0.7350392595611013,0.18341579456453522,0.05437173888710729,1007.0889730748547,0.18013113759509425,138.6935729494509,0.32353854898908396,0.1877455553371651
410,1,0.6763273338632729,0.1340667286345574,0.04107247317171806,1296.9537776227048,0.0675563791124213,186.7175917805039,0.10838020165899837,0.08327156483450976
411,1,0.6476044081122541,0.1800013352592701,0.043273953567799735,1210.9842390784704,0.2213659739446785,155.5328300461708,0.2785069398537844,0.18076845537560632
412,1,0.829732117059379,0.23302791009095244,0.03372274825385687,561.9574881815364,0.189077143829885,139.32932186086546,0.4746199468912113,0.12308867321904035
413,1,0.5599733654402224,0.18055813630552608,0.021785179651136966,1108.2309929357918,0.23260357450677158,150.5183154290465,0.2263841373072236,0.054167857533886865
414,1,0.6683401788442949,0.1619040718056493,0.03689738892220325,1188.4521738023786,0.14135134431309226,148.75827880941685,0.15818841268784053,0.17488931624822524
415,1,0.6780735252897719,0.14449335506019298,0.010649262447618123,1261.9190200520866,0.12923406766874732,181.47396039766016,0.13070780598731346,0.22131315168305937
416,1,0.6719031286263557,0.1393058868727607,0.023893041891904356,127.50026791704454,0.1143903849682312,140.9386922987612,0.02601550193095231,0.1720927451848687
417,1,0.6720260570890932,0.15507004350552733,0.04998044111623003,930.4924528500285,0.2455465452570747,135.14785886151,0.10500563857052402,0.2666576485330976
418,1,0.719589403544309,0.1572248532137896,0.045004589102797456,805.6126195380332,0.12687317327005915,139.4404131379856,0.17564153228221915,0.426108028620907
419,1,0.5272056999842519,0.1541517373987283,0.031914159454786525,2796.702537253409,0.13059614984626464,178.6499708374861,0.008421482566504115,0.16100037608996196
420,1,0.8584537019956922,0.14575091844891425,0.03150754067732753,66.89326318926231,0.10611947915086098,145.57916385521136,0.19567459127372586,0.26069504854276326
421,1,0.7899283929232184,0.1413414867998227,0.04522587723879053,1743.8542236911774,0.08752268843533308,164.06913418944413,0.07464804148063042,0.294026893338544
422,1,0.5251541222494789,0.19209903299194128,0.060100401937049935,1054.5576617864997,0.1404485731139348,135.58812089954867,0.2738835918677135,0.08258813814390255
423,1,0.7107982877941956,0.12734817662822445,0.02651190491090831,206.91709725539334,0.10105672695908928,164.55777081085398,0.07499153539930709,0.09149112435320508
424,1,0.6813611880535813,0.18942206332664918,0.0082162541853134,2120.370910822162,0.2135257669709938,152.18091698607554,0.34954255857383304,0.019579245935578332
425,1,0.5412667328162452,0.2289011601710028,0.036572734401052076,2255.2388824581267,0.2687499314534634,148.26228769339315,0.3523213310527663,0.01272145243001191
426,1,0.6057650339775377,0.1819179568765721,0.04420312632987888,3391.9841344701344,0.1732224220057123,140.45603304251418,0.1846373561458556,0.10018662030970828
427,1,0.7052765227430806,0.14687656168370808,0.024519585673703905,2164.9778654058337,0.14195279488352455,160.4758040041702,0.15775271432571245,0.27526699271689653
428,1,0.7381429235227147,0.18643500106752864,0.027971548102650422,2883.2256568199546,0.17739457830172428,140.56240127407145,0.28052668218824794,0.26639572569577863
429,1,0.6959588840394856,0.15720926168206534,0.05245161201777194,587.3757602430553,0.09743976767229098,139.8350280711193,0.17407647505611593,0.03545579419281897
430,1,0.6840384225583516,0.20081663266262087,0.02268235793829577,2075.534777939986,0.1194223313266798,137.12693017827996,0.3637443277807694,0.034788647954366425
431,1,0.6623417141936463,0.18062601866911754,0.027265192990123588,1160.984043605522,0.19273391295769216,138.87276287128037,0.2520473196230355,0.19445324845780795
432,1,0.5709280473358267,0.22629318057030587,0.031933226817167454,1618.1518987267825,0.22277213160522016,139.61409076580694,0.3723791632601667,0.019375515261074033
433,1,0.9504679764146426,0.1540609627913567,0.05876487961353215,1477.6815833667188,0.11605013796843286,152.70479177395973,0.259487735587473,0.09864835219005753
434,1,0.4222497442713731,0.1887146045695085,0.04962354430143672,1086.7684924435991,0.18143484143658414,138.4400760859582,0.18334735939819077,0.10491582361015421
435,1,0.6738872548775381,0.20670561138712515,0.04084803374787096,1075.4848222621033,0.3160355737899929,148.26927330441023,0.36431855791135587,0.31988287343649163
436,1,0.6355218642143928,0.4401460020377086,0.05234560924444981,2836.4786118562865,0.33206710801328193,138.24843136532806,0.7055618714685865,0.11348326304183914
437,1,0.8326741924730345,0.17731740507082466,0.04554532016106479,772.3440133219285,0.1641780158017002,155.85808607111989,0.31558320969499554,0.24527076547249643
438,1,0.6300952201347796,0.1692315283872068,0.048551849581269596,2809.645797711018,0.23745044912723165,160.5062294758887,0.22898508872035805,0.13218393517930588
439,1,0.789094818420669,0.1917128220367517,0.02672705132455242,3191.755055502056,0.15301975068480247,142.99658323718748,0.3560226946246459,0.06338639565894885
440,1,0.8179471686992197,0.13722125205847177,0.05612207074406591,1148.2985045176092,0.14308730020109636,166.06333391157906,0.10193557861224795,0.2238885405273208
441,1,0.8415264671740514,0.17084262391415914,0.034318022302060804,1875.947408627992,0.11785684257007208,138.62686103196256,0.25306102070785036,0.6641278481281289
442,1,0.5344006527277009,0.15038599356875965,0.03170034790378441,1526.557461324922,0.14756585486761734,147.164773521166,0.10334119549013517,0.22284651778200695
443,1,0.5015508291740849,0.2451464893217345,0.03122285672461118,2232.8275440083016,0.19802652998707942,140.79846737327216,0.4227972331186282,0.13803777410050538
444,1,0.7030823995494936,0.1399378087815976,0.03212975766539096,960.6738647154821,0.12478338528725888,144.37726434745363,0.0005553040960422362,0.2743120141120384
445,1,0.6670206664486248,0.13188489740673567,0.06124098192068057,390.6008076088911,0.08046652323372903,169.8367656805691,0.04298406210540909,0.06285752752133605
446,1,0.8790789550446536,0.179940668536346,0.03282247760917477,483.5464216808871,0.13729664632764063,149.3330073119523,0.3399737993176763,0.2184262319592355
447,1,0.9235448829153659,0.15127724713618054,0.017064715580439063,691.4359573114448,0.1832300959412035,140.1043712404768,0.12330766953323223,0.30051260043309314
448,1,0.5785260128767234,0.13756839429068812,0.027694334740403604,1166.0557847009136,0.13247826856772024,138.44465365413512,0.03910545727238009,0.07138769297196887
449,1,0.4816826803367238,0.17220954071899652,0.03583730123342583,1006.2901385226401,0.15471364007581978,139.0512314300822,0.1382494745709058,0.16170471979988515
450,1,0.876014810850044,0.14817480435101085,0.029113686511953025,678.4225574024778,0.1776083863782642,172.620187461281,0.23881227906068975,0.25134618075719317
451,1,0.6937537090758964,0.15149841934015817,0.02343165735029483,515.4136514677765,0.12055831366120622,153.98624354239521,0.16200512700430428,0.25322900094211676
452,1,0.5863077534479946,0.14520938194612426,0.05241098846159028,1630.8667413939138,0.15251045879647904,143.43461472934442,0.06314625402222435,0.15145806615726026
453,1,0.6595745328449677,0.15260588411698003,0.060479777837332084,2694.0818674297166,0.2002716541094183,141.7886756762162,0.16323156741701805,0.1233339745297383
454,1,0.731747917034396,0.12989906222388117,0.06804438636339613,1231.7031342939486,0.11321031335049353,151.49540550752474,0.1012542692711732,0.18072728314282382
455,1,0.7859712471479974,0.2107068029646436,0.039588800752161216,837.9279143224637,0.13877402595593763,135.91098718225714,0.3948154628891378,0.025594486030679625
456,1,0.6378896438150939,0.14446670848095317,0.05308572025017399,580.5526312735235,0.1129947534438169,193.70067004331395,0.060138509614568694,0.1596408148598355
457,1,0.8959895219245877,0.13377157922310492,0.03318932965841302,2176.5348572448656,0.11836487274094129,170.9687722648326,0.14034360383831856,0.10120233917266577
458,1,0.8245825240841704,0.26589421373989675,0.015405630393176502,525.561244650195,0.3295750383552767,146.3259926617523,0.5280872472725633,0.36301607410789527
459,1,0.7176531833973583,0.12952620751565908,0.03431382276906361,2415.5782547188696,0.12401633384199863,192.82543200068173,0.08993490052423429,0.13567949098026513
460,1,0.724075875579887,0.21579092492238888,0.023641534640225937,1378.897316964439,0.1525659850552948,136.63935708981276,0.38213149725512313,0.1150777280038427
461,1,0.8218344748936826,0.1768543076882701,0.032990684664693806,2319.898736903161,0.21414658247871718,156.88920967696941,0.3120967706737526,0.29891646383427867
462,1,0.7714080051842012,0.22087996251956898,0.02835345488867723,238.8597562008846,0.13556044626540048,137.00919126189538,0.4103082052540854,0.18117286613473138
463,1,0.7964837466053833,0.19637769921628825,0.07756327878376593,809.6538584275622,0.18501817247921568,139.60793058698266,0.3805664239433314,0.022836078295557588
464,1,0.9003551337546261,0.17104864033939235,0.0546474479426661,907.0596685861476,0.18963233304417212,142.17072864692895,0.266896218728937,0.19712203163433722
465,1,0.5970753277851648,0.13898382975028267,0.06206121432843604,1898.071071188658,0.09794436169067333,150.84694417904024,0.02523548980972709,0.2363606873563185
466,1,0.6747074392363529,0.1310618032155101,0.051539898771252805,1063.5774197759056,0.12600525359856943,181.12866582826234,0.06753950288391515,0.13668450406855548
467,1,0.7185676733952244,0.33434993383842765,0.03665384994062852,219.4265678054831,0.32290282887999383,143.4719073551674,0.6255072831756354,0.16247868160580442
468,1,0.5693696362285643,0.21930252590249188,0.017825111093028013,474.56816958609767,0.2375337607337689,137.04157190847616,0.34603347961130704,0.11583393773543513
469,1,0.7428484333483897,0.2829192891554048,0.04624027499589719,175.91372909321842,0.42159254722950656,140.27661064997636,0.5245866379680967,0.05816406639808033
470,1,0.7232733489605794,0.17485354490158944,0.04836794951894098,143.6163874816446,0.15091429951832683,139.47413401615336,0.30304734563111585,0.0135404437268834
471,1,0.7110053268202423,0.1948716071982012,0.029962710811900804,738.7487528618578,0.14026113059002981,136.7190611544058,0.3168931107301643,0.15496296163752188
472,1,0.5745309904895616,0.2228350578233901,0.041358047072378924,3819.9635768772564,0.29756321101580724,145.78802501340323,0.344846459868942,0.1339888958129789
473,1,0.7379117942240734,0.14039434717255223,0.01988119131847933,864.2658392139774,0.08363507805507162,177.1580150346025,0.07075606626576497,0.3097134561056848
474,1,0.8481338176572742,0.13623429947666998,0.05849039781446754,1960.9606385239124,0.15489615969908543,174.3543016184874,0.14813391514466515,0.03958313316345924
475,1,0.9023723363800025,0.12477417770553738,0.04928813799727031,653.1417038554314,0.10439247132681961,186.95998964912218,0.13318426213617823,0.2332120098140324
476,1,0.6909229080885906,0.1959894956338852,0.023845869779152706,2057.2056379843953,0.12932414519761784,136.31348446633635,0.33865372561247464,0.4915079262289575
477,1,0.8499781882757141,0.1480989804350939,0.014248885935125383,1150.9824571466606,0.1110720735511619,155.96101075504717,0.14011038646622836,0.00038643821142811396
478,1,0.8504708062594847,0.14465133011388046,0.02711764278140006,2119.2160282395644,0.10909554319354138,157.3412531676473,0.17791550462065758,0.16370895363285135
479,1,0.6950030243281085,0.1971547245837291,0.047702327751686306,1895.0442117690104,0.33080040631703195,148.64338242069735,0.3142257535428048,0.07302065510942138
480,1,0.6302028273162177,0.1605262568939209,0.013660726338948048,1481.7150932921031,0.16181735709203454,140.93416554818583,0.12635510548778336,0.35291077748017624
481,1,0.6955441651281968,0.14190491777588418,0.061663385983966916,733.8365308155392,0.15799338852709857,164.38440586692073,0.10427684193433084,0.15994070118583373
482,1,0.6589984790120288,0.15229233834240416,0.033948012229497435,895.4393275124315,0.19268748189952067,157.62970120063312,0.1791704711257777,0.0725383853757961
483,1,0.8507850507156228,0.18115524608886113,0.05324330441704336,1153.8605254533047,0.11893302186513241,146.87647353288412,0.33642460575866645,0.083311044291148
484,1,0.6726120576034352,0.14059024356698455,0.04357822137798982,1257.0763452274584,0.11357419819993995,160.15443697529597,0.06444370705340495,0.326209863189227
485,1,0.9673611123400966,0.14197055262555253,0.03044841247082463,927.0060891273524,0.15073082714241579,141.63439666392156,0.1330601486859018,0.3707702749494465
486,1,0.7154792924234301,0.1269578100186974,0.030906666455912293,1964.6689635161467,0.10861631477763513,171.60116493704822,0.07449118183688992,0.1442376120834485
487,1,0.5430418636816656,0.1467672167790239,0.04216603674990667,2314.689415561725,0.11770618580793257,178.757858350794,0.05525361378465044,0.23981092262524822
488,1,0.8143302799631308,0.26918413560847293,0.01644532805093316,236.70809913921227,0.1849773688122692,137.645052435862,0.5436585071521403,0.16961938602372317
489,1,0.7647630654762724,0.1572708669658717,0.022956291901587454,1306.8621885727769,0.12657165105556809,140.89041493700628,0.18281396078594345,0.4933594899473802
490,1,0.5687681724070657,0.17647735654669355,0.049827685131379994,71.28744370885136,0.17394479322017248,135.80390987407262,0.2480780349574277,0.06912377547546109
491,1,0.8274940689092861,0.13211215182418481,0.03631779618584147,991.4577004519222,0.09772175257988522,172.77362714049787,0.03826408537202852,0.10662639581226002
492,1,0.8134171398024266,0.12264855922285378,0.015232579842153659,1755.485005210213,0.1095750951560801,196.9832139769166,0.1827505523571477,0.05542240383100794
493,1,0.6415344583908065,0.2641446760374094,0.04651548825839227,2369.7746192273976,0.27232694740726116,142.10537692410435,0.49552995927553434,0.2754776065960907
494,1,0.7196730217463295,0.23381202238974735,0.038126739720875755,2038.0413820476183,0.2520377839201124,145.00110310885435,0.43438320314264256,0.20620770688050077
495,1,0.756951479923127,0.1884360400052977,0.0526476644186618,573.5774312886003,0.1606308706731327,144.04736554504484,0.3380562505966489,0.23142362574811795
496,1,0.7006480775529447,0.17770163545798476,0.04943384461117182,1616.2523152876834,0.16545111585557337,147.56183588512067,0.242936541904963,0.07762424627189048
497,1,0.7021128026458524,0.1325504479132302,0.04332348971279093,272.76987430713126,0.10319027078258718,148.96809585199446,0.0016393052045922119,0.3008164491133896
498,1,0.5078144753062902,0.1998443729049104,0.043133888168486324,584.7210631447704,0.17709536824285532,137.78782828628877,0.2903193078370259,0.19671303876945068
499,1,0.5523633128928856,0.2422111819295395,0.027005107465057708,1801.6080878445316,0.2835434322714427,137.75965835955984,0.39953021931745436,0.025780219253308895
500,1,0.6028176239792993,0.16394441702195198,0.05089273374542902,585.2365388573078,0.12411725695578742,141.92324556467688,0.13752064187651392,0.24678326591988392
501,1,0.8640950590952141,0.3029017901352216,0.03987911463642421,936.2154378729864,0.3905403661260154,136.11157102333954,0.602627118099027,0.1952263797165271
502,1,0.6624190599654787,0.13823166003861193,0.017017312682153944,85.05148978310802,0.15756988977603073,166.6180267771658,0.04007070423761068,0.19705282498664933
503,1,0.7282587109796647,0.19774849305246398,0.0410074836799732,784.3269637323674,0.18790298795024707,136.71203002238286,0.3274469021862856,0.15008213449116983
504,1,0.5906711064476635,0.19122390710348763,0.044493052444373515,97.85000390804385,0.1512441228706654,139.69315386437626,0.2707396170015811,0.024948671100706366
505,1,0.6342849496235907,0.1748105486155825,0.027101758633656783,2352.5127004471533,0.18848669245212357,159.53890241232872,0.21286938909622272,0.04440878142677246
506,1,0.6487211042759645,0.14769468507095324,0.03516081411096255,908.3061142365747,0.13113918935570343,148.73917924178159,0.02951921752623838,0.09950254311473788
507,1,0.9201118993392812,0.2019665653580481,0.03052870785501409,662.96147175794,0.30315380487787,144.681261235139,0.44255834064736965,0.0718539837782459
508,1,0.6392420059660516,0.15422496558585094,0.02707519108966009,2539.9605908508756,0.13145692057623812,143.08036197566253,0.14063370623752114,0.07486737437274292
509,1,0.7971918550834638,0.13760016238041795,0.026676884336142584,2276.6937168903696,0.12782552016549228,162.38683037573804,0.0993849553308006,0.1186748206407025
510,1,0.6318750919844405,0.1418953005038303,0.0232155450171878,1699.419082783024,0.10799837720257768,152.7064858405414,0.09454929928172875,0.047964490345737736
511,1,0.7190704857173681,0.18722416385737667,0.030821234553221367,1226.6656151861544,0.13380295096023798,144.57522681959244,0.3253063007687742,0.0822775159979784
512,1,0.6729863906014035,0.18258834537339483,0.03908013914109521,1315.0757731226429,0.1431911236348161,135.5043152973777,0.28173138004290615,0.19456820189637525
513,1,0.6125836328520251,0.15790105348829406,0.053510896967927164,2252.2029227130433,0.16201465533094353,143.3815805985178,0.09095235086827273,0.33440593426207094
514,1,0.6062430652839244,0.13699163345855042,0.0337667481982218,1372.1073451299198,0.1485676834619968,169.3176106773007,0.009768236527515628,0.06371147912862338
515,1,0.891994983712379,0.1279293236067485,0.02483972830356304,1340.6326490201116,0.15769176308969965,158.83660903013578,0.05724981772725532,0.3995518225757588
516,1,0.6996673807028513,0.13483240670209362,0.028859072755007615,2556.56934039598,0.10389082847876122,176.9983156553562,0.03048596766902381,0.3768153718243321
517,1,0.7238970740497331,0.13596859212388257,0.03586775167079177,2015.2909278134568,0.18255044066366116,154.35076680982132,0.040089819666638715,0.23017403435510794
518,1,0.6048140112058382,0.14548061830423017,0.07101707992820512,2173.292721689206,0.14712327274886713,142.1606261657634,0.13839375589358266,0.06561094719947863
519,1,0.727197818819086,0.1475018124329955,0.06939742081381746,3732.880959365783,0.12308907855785926,150.08562554398875,0.14480204555957055,0.22043161650779594
520,1,0.6099836773235638,0.15148006598181615,0.03181104873587973,493.36023527896475,0.21940129876073872,157.42207149136811,0.1835124471150686,0.08209559580426644
521,1,0.7990535222855163,0.17999094446944583,0.07663172494950543,523.5382716684218,0.12462739755325507,150.39013915268387,0.2700732049006014,0.16929442646716705
522,1,0.6495456947064118,0.13543839714137998,0.03771177381316529,584.7729105555352,0.10235786152696058,160.09079921053922,0.05795142182742473,0.16806186197763764
523,1,0.715180683574876,0.14911359694664475,0.047514344149411976,1399.4209631170338,0.11951386162533933,149.26849796966678,0.11334758811423748,0.08831290200363374
524,1,0.7495980243402875,0.1873842711042822,0.05456129914067687,1453.0763736999156,0.19153666268017844,143.64119356642817,0.32015391867711357,0.009863719466081652
525,1,0.5405846608192985,0.14181119883977003,0.05070841708241505,983.3693979021658,0.1352682787216991,184.54070518902094,0.035415587956308864,0.10729629768685642
526,1,0.6356549513899716,0.146547141722779,0.04592979968583591,1733.7386695050468,0.11624188513439633,142.28900763469272,0.0599458878068207,0.056053512052133894
527,1,0.6102882366497946,0.12933102900437207,0.033762929944157076,983.8645580152711,0.1555466315207374,187.24192921276546,0.052720021542410844,0.007082665566281954
528,1,0.7598309320938548,0.1376454739529725,0.04908168506352127,783.5410790593392,0.10325492403973695,143.5275612185515,0.10934693624376665,0.08690226340529278
529,1,0.6656739051598081,0.1588053107529693,0.05860771828918793,658.8946498889886,0.14778811169378572,142.31380174577214,0.11958175081884852,0.22987731507759052
530,1,0.5693065203884202,0.18328245636335988,0.03459146264786369,1815.7638881205694,0.2649465474914203,160.1624624449383,0.25321563111344264,0.20898238962953988
531,1,0.7773101518089988,0.1502293629857568,0.020645738054488542,1077.0680915819971,0.101471699831133,153.8277379492913,0.18213114773138026,0.19443200511575248
532,1,0.5948507708097855,0.13823088210960705,0.040441350152038175,2098.8803129635944,0.08960275399066366,142.1250857044884,0.006120013049689718,0.40903967751888126
533,1,0.7098506896723572,0.11980362369112904,0.04101793663892323,37.0173793896638,0.11034989988262939,169.11964257623288,0.0023582085714958095,0.18599608010845545
534,1,0.8190418127684176,0.14523008368362506,0.033656815125370845,2036.7704724062926,0.10113906756605572,139.28238133613593,0.14997114675389422,0.3593830749238168
535,1,0.7360707158547731,0.1649052444786393,0.04805564778101091,1404.3954999147622,0.10327394174080579,148.48096508886266,0.21844945147160816,0.11496217929274477
536,1,0.832550068439031,0.14256742716839485,0.035996940140726484,985.3515508163184,0.08670362845863258,141.08727108370095,0.1888451368486193,0.11532200961755258
537,1,0.8394438769354226,0.39309109849158935,0.03853798507366929,888.9067726471487,0.17682678680625438,136.6213804334226,0.6712199533435075,0.3112507213050584
538,1,0.7026066549603603,0.22282800434492805,0.06881828675445625,2391.5785628259314,0.14635050443319084,135.89905718601622,0.42320003325013256,0.2948868476983315
539,1,0.7750895345067085,0.12962396708096585,0.023935576664342782,1138.7241170653836,0.13899442196894446,162.25730430595522,0.11568381908092987,0.09012192632588073
540,1,0.7197068142665874,0.1622103259181062,0.03821008164593014,905.1802175810228,0.11730005779652015,147.17729607711513,0.19037481527409422,0.029294657800191005
541,1,0.5013752002657412,0.1577381901952637,0.04854278640225858,515.6551692940067,0.16988286637108674,156.70252224370134,0.09228236816886731,0.3760913423181515
542,1,0.6469026002240411,0.17351051317315497,0.04776052371557141,2237.6694234651686,0.17578118444227048,145.5448049295277,0.25000484568364545,0.04963654148738876
543,1,0.7666987732724225,0.15376510570165272,0.027960025130544734,864.7403267669871,0.10677656773776832,136.97581407231706,0.19053758601652626,0.10066201709088335
544,1,0.6460405066718418,0.17757301209025594,0.02694608307485053,1189.2055263793873,0.15670012083423807,136.4145500868918,0.2607667265836341,0.0032990622518558055
545,1,0.8627221505480277,0.1886233213261397,0.03095790671864071,1595.9205591743066,0.2623302093923709,146.77848575229183,0.343986425037775,0.40640281386050703
546,1,0.7590948878587858,0.16356998020649852,0.02879611417160964,3511.247523870113,0.10840729040559591,144.75669485187248,0.22371055356357633,0.03095204071442066
547,1,0.9772335419851754,0.12786410938350315,0.03241375538295224,1352.5937776612875,0.07957324187381075,172.20417854149542,0.1336532590607927,0.1721380678874777
548,1,0.6951197519606594,0.15580190282437856,0.03214966764861701,715.2563471446572,0.1613959201539495,159.76772120358208,0.2020124329547074,0.10772595843288002
549,1,0.632959446363984,0.14414526064926667,0.05266194240976675,1445.1039073096836,0.10281682421686995,162.09504799244056,0.0499564975346239,0.07848008160719942
550,1,0.5405593103705105,0.18667268160997297,0.02707204433815481,321.97595434269795,0.1405602539585389,141.1981593747598,0.2578529227086349,0.21147366891443556
551,1,0.8782029790464199,0.12488100884759164,0.048063878722434394,1905.3353986132338,0.10206544028125467,188.3679384548507,0.05883675739750177,0.04075499698929213
552,1,0.8843742991517256,0.21557362440548222,0.04873592030969362,1230.8526499553532,0.2929935967506234,152.70569918577564,0.4767203761339565,0.17601470927843
553,1,0.6844760699468965,0.22872550949556766,0.03882881873822461,1241.4906055117767,0.2776088458299663,139.60018143978223,0.3793099450702438,0.2396262737186814
554,1,0.6961702567627372,0.15818015387720732,0.04634026928135919,704.1977016387696,0.1624387913130056,166.18783226047577,0.24761657024501116,0.3062098046278078
555,1,0.7678491063512113,0.16430885243447452,0.04252271072897054,1360.893862802353,0.1379980498195073,149.64837816509203,0.2707431484331745,0.023395889326210808
556,1,0.7525843376894799,0.13671287621485861,0.07965627389252317,2859.811733963932,0.1024853059522289,179.92835169793648,0.11915962755130845,0.0534047653000666
557,1,0.6192799723257234,0.14251633550478218,0.02687938950773683,719.8393245603263,0.12160891116618595,164.7678126209479,0.06033499168292741,0.31227577836648357
558,1,0.630741837715045,0.18075762638748988,0.045809191843479355,1110.0980733193448,0.12752599849423094,138.5884575613999,0.30553641475748033,0.18568928342739455
559,1,0.7373016598318136,0.153751645926945,0.01932593695346805,1296.514684040418,0.14030483221126683,163.30768010492432,0.14199252791401457,0.3349181242720499
560,1,0.8211180533875189,0.1716131751505194,0.056373353764909484,369.29493279000195,0.1345323445827187,141.0162586195074,0.27202184697524223,0.3861018102163742
561,1,0.7499660077566599,0.16665232108615996,0.04219703175711024,35.16357289044913,0.1824305494167573,153.07433067810717,0.2400787964514839,0.1438796839850782
562,1,0.7377403754496799,0.16553661541933745,0.043265335814581835,191.68021975265668,0.11684143593493992,152.48712355488473,0.20649756998370875,0.269163264566742
563,1,0.8012397821961504,0.1624012402588246,0.04347342402109193,458.70866573728443,0.143878953797945,149.27696904308164,0.19978472070615833,0.27546787069782397
564,1,0.6553681895504903,0.2512299865641779,0.048639270140725395,1901.1656814400033,0.2928977960792974,136.41799048954044,0.44238456746505633,0.3186025672749815
565,1,0.7142830281049622,0.17139285246710848,0.035299071420422934,586.3414617269749,0.18966567458450218,156.3886489030906,0.3088714442696277,0.08904180745845713
566,1,0.6419532144849106,0.13133158152858185,0.03641791521991867,1186.4205396185857,0.15615305726818415,190.81762319717518,0.04248393770002546,0.08969272856453026
567,1,0.8658321054630037,0.15200704802537632,0.032787888395558434,1303.9077947039166,0.15249897666150622,157.77282340815333,0.16426737421063395,0.2701416956349957
568,1,0.792521444151305,0.14410603799968325,0.05469795029202343,1436.0022878132295,0.1671656685021574,151.5404953125159,0.10019169156248245,0.36822602225321543
569,1,0.7180455898501481,0.1303386907382161,0.038576827134944834,106.0665024516428,0.13513202461850204,171.14826856240308,0.05709195459919716,0.028623837006100085
570,1,0.5200683232552915,0.2681831738262948,0.0503128502836817,1666.172969348609,0.31366686444608083,137.95537814770134,0.46762395602942736,0.15361431397016267
571,1,0.6033427379331888,0.14415262294541523,0.044645613543895867,1984.995913045321,0.12122911974337662,140.03270701119376,0.06576200419403402,0.17418267205895593
572,1,0.8948226841361168,0.15006212374224656,0.030115007260781174,1526.8939551844444,0.12785331558172197,163.8554297070993,0.18568368351043213,0.4632654964443589
573,1,0.5139968143753793,0.14755526514384043,0.029196379898357522,842.6958985299306,0.2144882518541353,173.03182987982632,0.0382686089962995,0.17868427151723937
574,1,0.7419874493601757,0.15926064031973605,0.019941815538903236,1624.90601880945,0.11994910152022814,153.5333680343436,0.21891459496350896,0.2837442115713147
575,1,0.8230048232153994,0.14834430313234645,0.009781883202724554,445.18575223378525,0.15518365466916287,151.92333325757167,0.21579079338860963,0.07549995839987106
576,1,0.5590580802930857,0.14306333537042348,0.04227680212619924,2619.4313405572957,0.19005620389846606,154.44381127473582,0.02023475259933076,0.07904224206830224
577,1,0.8579519727817096,0.2134409716796053,0.03460201300412617,1812.5810818121558,0.28378632536127063,139.325029523152,0.4097655144794989,0.2965622934192744
578,1,0.7059320245471854,0.13893761282630304,0.01332916655364241,1267.147373388118,0.090099450033591,175.84227538291407,0.10710460381357277,0.12432525637980808
579,1,0.564841509765811,0.14500702552971084,0.028997490504130103,1074.3181355826202,0.10476881329786163,144.38816771158324,0.059727914038503485,0.4679632969971811
580,1,0.875145426120189,0.11602858820332414,0.060393429869826695,224.3464106185241,0.08927673500623255,186.03568774043524,0.013071256082412053,0.25954862144618873
581,1,0.6718890160220057,0.1520381302174962,0.04879902380672382,719.1262038743738,0.10985900756981017,137.07503254245574,0.0899607698322421,0.2763190131945253
582,1,0.7623657705882654,0.13472358333656115,0.015344434290092988,954.8263892660354,0.1065766191681132,188.6365932490369,0.1666944602999392,0.11558863268363179
583,1,0.9041453919685185,0.1431630752419824,0.039006723751377856,1270.9009584806408,0.092461745421994,135.15564793955,0.12221389012655043,0.470533914754489
584,1,0.645732145578005,0.15559843929525716,0.06101126847746707,1971.343014433906,0.14760257411926406,159.24109017679504,0.20582008181602787,0.03627311365923597
